filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma_cqt_mean,chroma_cqt_var,genre_label,file_path
country.00017,661500,0.35718656,0.08068068,0.08870292,0.00034622508,1469.7849502285726,284052.00717822084,1959.9876648535565,199403.25851804932,2966.873726387142,1852950.1666238268,0.06385600087074303,0.0008164939130898203,-2.6329988e-07,0.005028035,-1.0637579e-05,0.0010103032,89.10290948275862,-171.339,3326.6143,137.35457,1054.4772,7.9645786,128.93564,28.539564,92.923965,2.708197,144.49857,-0.5015101,59.891666,-2.9561005,34.54522,-1.1593422,66.41732,-6.1596603,55.745678,-2.4005284,63.40493,-5.853389,51.597202,-2.1666093,43.7439,-5.3437123,35.863064,-2.7834227,37.48549,-1.5698565,39.760254,1.2948381,26.395409,-3.412445,33.63934,-0.8946278,48.46096,2.6330256,32.937027,-0.09977298,43.735832,0.4244532,0.062864915,country,genres_original/country/country.00017.wav
country.00018,661500,0.36993918,0.08259723,0.09677969,0.0010112847,2068.772763718777,342603.46721591486,2370.0194416842432,143945.34990286033,4098.033553085091,2055683.0625980196,0.09561053296729877,0.001627456761923676,-4.6559153e-06,0.00626879,-2.0469386e-06,0.0016503842,86.1328125,-131.14856,1983.7208,102.99637,535.771,-11.533306,333.4114,17.73964,163.30585,16.962389,160.40407,4.435607,139.56122,1.2965345,118.67409,3.4184601,79.31621,-1.4990547,65.84504,1.6171722,89.73054,-7.983499,56.749825,-0.82497555,67.21739,-8.876752,56.21899,-3.842363,46.9198,-4.487587,44.94589,-8.93866,48.523396,-6.380394,42.344433,-1.5118132,36.831795,-5.409956,45.160072,-8.043467,42.94946,0.43868962,0.06715692,country,genres_original/country/country.00018.wav
country.00019,661500,0.31574336,0.093307324,0.08205686,0.0031893814,1138.6702901800775,161816.1633176541,1462.0454419306657,75154.51595945463,2117.4705292787344,687379.9683784988,0.050959631385448914,0.0010114759790940677,2.4371698e-06,0.0077490043,-3.3009271e-06,0.0008243173,83.35433467741936,-256.06357,5265.5903,163.10162,873.96094,-22.872879,726.32263,26.93337,378.63565,15.301942,244.18561,-3.50522,160.89302,4.2170873,162.49654,-0.79301673,99.2639,-9.463186,86.38234,1.7569615,60.95422,-4.4230623,61.125706,-3.6401737,49.288334,-4.2523346,51.139175,-8.109075,81.156746,-2.376017,51.897205,-5.1455927,48.770355,-11.161296,74.136925,-2.412988,40.118668,-0.53969043,44.224632,-4.7787414,64.77387,0.3206538,0.07988703,country,genres_original/country/country.00019.wav
country.00020,661500,0.36554465,0.085908584,0.10520261,0.0009901244,2409.267879260446,1069856.437461656,2533.230941226111,153608.01936541754,5215.735127829915,3286878.0348317767,0.08685812935371517,0.0054206875910403985,-8.823949e-06,0.008810178,-3.911246e-06,0.0013816085,103.359375,-161.09123,5323.4785,74.70691,1365.1584,22.421598,258.49792,46.011986,393.12372,5.2690363,230.76408,25.11239,111.919106,-0.5864295,128.86409,10.375498,77.0398,-6.830219,123.774345,5.0498123,132.90054,-0.76978654,50.42174,1.402242,73.80363,-6.0112886,67.9876,-4.0060997,66.2694,-4.7936296,84.31488,-2.8669364,68.55019,-4.986899,51.3892,-3.6081994,52.133327,-7.5884213,81.547264,-3.2281842,55.952606,0.2952848,0.06875097,country,genres_original/country/country.00020.wav
country.00021,661500,0.28894135,0.09117183,0.1098368,0.0016749167,1043.9737111043523,103117.41601784097,1393.023731509997,51528.155157490975,1945.0382386198723,557030.6331257926,0.04559534031540248,0.0003850737157042712,-1.6557509e-06,0.0093932655,-7.0891656e-06,0.001507339,107.666015625,-209.38939,2704.744,167.1398,467.10605,-20.865452,340.3988,36.817654,321.82736,10.305034,299.16394,3.9740636,124.881676,-5.6623545,154.60732,-4.6380916,104.60634,-6.237971,104.96551,-4.1778646,85.54925,-6.688474,87.324814,-3.2634773,52.58358,-7.967006,55.59584,-4.053322,42.834938,-4.987053,40.87041,-4.496616,43.173805,-4.010354,49.81389,-6.3978004,47.465958,-5.91674,46.150414,-8.175597,64.32673,0.38160944,0.07822666,country,genres_original/country/country.00021.wav
country.00022,661500,0.3214172,0.090306126,0.07503542,0.0010261625,1719.3372066856614,176345.00145832406,2141.9342898901655,107278.14057351495,3448.595813479586,1172891.0361671827,0.06805325440208979,0.0006836546062800423,-4.5262226e-08,0.003940643,-5.3847425e-06,0.0011311366,184.5703125,-195.12416,3122.9814,114.29301,438.6679,0.0014298855,445.4494,38.17855,252.8095,11.291479,285.96387,-6.075158,229.60016,1.2188286,161.35591,-0.0041930964,90.91466,-15.420767,153.53215,-3.5708997,97.32881,-6.125418,91.924934,-4.500051,88.92889,-0.12475671,64.24037,-4.386221,70.262566,-9.412581,66.88794,-10.716871,61.106743,-6.541959,42.90849,-10.051359,46.75037,-7.2627316,46.782993,-4.007446,44.457855,0.4726116,0.06616359,country,genres_original/country/country.00022.wav
country.00023,661500,0.30551112,0.09884747,0.038845718,0.00046839812,1496.56913504939,624616.8247525844,2333.0838753541902,246056.501377761,3056.189852971411,4402014.80661812,0.03548126693111455,0.0018992928813078764,-3.1494233e-06,0.0017020187,-7.904305e-06,0.00012924678,83.35433467741936,-353.05423,6474.7285,110.632095,797.7261,32.743378,697.7041,24.164183,275.26514,18.746185,231.45496,5.9248896,124.080376,-1.7401656,113.297554,3.8813748,87.01952,-2.9872541,103.91428,-1.9034863,59.58797,-2.8664544,85.15303,-0.97887456,96.939674,-6.4891205,66.107994,-4.2524424,53.94587,-3.7505188,64.72909,-6.0119343,65.91597,-7.199874,72.68471,-2.5195584,41.39167,-4.032561,66.001305,-3.4128342,60.43808,0.23790883,0.085907,country,genres_original/country/country.00023.wav
country.00024,661500,0.2704443,0.09073112,0.09660107,0.0016766392,1739.321196159216,572322.6060204875,1907.3936481055632,159390.3873079003,3425.5292862930532,2346428.438684031,0.0824598188370743,0.00227836017601604,-1.1625681e-06,0.007913126,-9.3964545e-06,0.001414069,129.19921875,-199.98285,5583.5054,109.121544,1614.9583,-5.5460243,318.24982,48.132893,236.78734,1.2039801,384.13632,4.5974913,201.23396,-9.152174,148.80693,-1.471275,93.45658,-11.66506,72.01048,-5.204099,119.92029,-11.550537,65.51265,4.9783487,106.92175,-4.9808197,71.59419,-6.0473065,55.06533,-0.68728906,63.355553,-8.536201,54.16581,-8.461553,42.294064,-7.9434843,57.446472,-7.613288,53.137287,-0.38595313,55.40626,0.3325686,0.075844765,country,genres_original/country/country.00024.wav
country.00025,661500,0.347311,0.08915447,0.07990662,0.001133358,1565.7683179567373,412510.39133972477,2016.5056375841798,149470.30112793265,3190.1057098672118,1994427.2595222918,0.05730313044214396,0.001580572443861326,-2.9147472e-07,0.0054591447,-7.746204e-06,0.00073815935,73.828125,-200.55318,4030.9502,119.65538,999.1067,-3.604682,306.50693,31.952965,271.9836,9.957966,203.96957,15.293297,175.02464,0.64860046,99.19419,0.23646206,95.6581,-4.4767165,73.69021,-2.3108823,82.3893,-5.255605,64.26409,-2.4737477,53.47265,-6.048022,68.51664,-0.8033076,66.969925,-4.706508,42.36186,-11.29183,47.375847,-8.867358,53.478638,-8.068559,47.31563,-3.1603546,58.48325,0.33031368,68.17943,0.38473555,0.07657655,country,genres_original/country/country.00025.wav
country.00026,661500,0.32973626,0.084045865,0.10049913,0.0013088649,1270.4148783967134,272617.39890927234,1702.296029495803,133986.417494064,2498.2598933642125,1596281.2507168506,0.05483186798568111,0.0008971397824567085,4.8890324e-06,0.007788404,-5.966362e-06,0.0013394437,107.666015625,-194.26962,3125.1863,151.78432,972.3158,-3.0342522,405.30988,29.480587,330.3634,9.101757,290.84348,5.9855814,148.0229,3.784445,149.19354,3.765722,147.64597,-5.8694096,111.01641,1.5940248,98.20223,-3.7664156,96.129,0.92959195,66.99873,1.9723039,71.69252,-2.2319498,96.96506,3.3600001,54.03521,3.7546601,51.80609,-1.1347992,53.65259,2.2319846,43.019867,3.3677235,50.634117,-4.13741,54.14821,0.35456702,0.072589055,country,genres_original/country/country.00026.wav
country.00027,661500,0.39177492,0.081998214,0.116559245,0.0010276346,2012.1998825497253,180929.4290009678,2140.5495163521114,168422.69048138824,3908.3263668851587,1104092.1615377967,0.0973951026751161,0.00093394046092966,-1.5020929e-06,0.007813068,4.1757976e-05,0.0027989151,92.28515625,-100.73443,1935.9308,106.97025,447.271,-27.180391,571.87067,29.091337,236.11784,5.039497,221.9742,-5.4290433,128.5821,3.2457464,118.146675,-5.1666436,46.832325,-5.1038213,68.95676,-0.8067117,58.758476,-3.8309824,44.86118,-2.7171006,51.524586,-6.651432,42.603786,-4.670355,33.1763,-5.6970487,39.74051,-5.9915314,38.026497,-10.221571,42.29307,-10.535934,40.999657,-5.7311044,37.147354,-7.2916656,42.411263,0.4453117,0.06733464,country,genres_original/country/country.00027.wav
country.00028,661500,0.31836504,0.088526584,0.09411102,0.00095141376,1474.0010327537864,121428.2975671129,1885.7963023939287,77621.33156272165,2925.3573107645607,596633.7029950982,0.05981898824496904,0.0005939953261752047,1.9340027e-06,0.0067349123,4.9133763e-05,0.000989246,89.10290948275862,-169.19261,1603.9739,132.80664,337.10916,-13.484967,267.20377,31.182266,161.12965,6.3355885,161.8534,-3.7656243,103.86124,-2.0574632,74.79823,-3.6175504,70.20504,-4.556713,131.72467,1.2857977,71.43947,-6.986225,57.354034,-7.255016,80.8217,-1.3873172,57.78657,-9.508183,55.260365,-5.418511,72.36431,-1.906521,52.017643,-7.168161,46.392895,-1.4283391,47.301807,0.15933114,43.707912,-4.114242,38.215816,0.36372897,0.07837141,country,genres_original/country/country.00028.wav
country.00029,661500,0.30994618,0.0891837,0.11707953,0.0020290993,1214.054895968694,146621.32641299677,1555.3850334761114,153430.53135238632,2274.1112487604005,956052.9168198843,0.054208666916602165,0.00046588365438439715,-1.9580768e-06,0.009656113,-1.0017186e-05,0.0023112104,89.10290948275862,-171.28873,2247.4822,160.4967,614.4519,-17.80444,482.99652,30.512203,176.85606,7.514744,185.14046,-8.2560425,135.39926,-5.670382,72.945526,0.1319509,72.630585,-8.836378,76.677025,-2.6552682,52.545822,0.7057316,94.66903,-3.78496,57.834644,-6.5005155,56.626034,3.7841282,42.296005,-5.4310317,41.81042,-3.0764792,36.86766,-6.2547703,51.65782,-1.940013,41.772182,-0.8349335,36.86089,-1.433976,34.339947,0.39141688,0.07358393,country,genres_original/country/country.00029.wav
country.00030,661500,0.22133958,0.08618788,0.079619266,0.002166164,1240.5895174256275,336832.4053289678,1996.8404273431884,285677.9424383931,2412.9187427438083,3643218.1058949847,0.042844034200851394,0.0002306186215564384,-1.5118432e-06,0.007500852,4.978308e-05,0.00019390827,161.4990234375,-277.1022,3854.5232,128.25644,884.01434,42.42859,286.89813,37.69783,99.698204,12.780972,121.853355,9.599224,104.34479,-5.9831166,103.16326,-7.538272,75.36484,-8.034319,87.78602,-4.9423785,89.76739,-6.5300474,105.4569,-3.6279535,118.794846,-7.2284265,115.62979,-7.452904,77.40161,-1.5747141,88.5343,1.3907408,118.2139,3.0805378,95.82285,2.5106266,62.55414,-1.0542908,78.70602,-2.7523243,85.533775,0.2569643,0.08339766,country,genres_original/country/country.00030.wav
country.00031,661500,0.31330618,0.08187723,0.10080858,0.0012391604,2052.937539079165,517244.7165882584,2187.74961377564,208160.13140277256,4094.358575307179,2033698.4574329564,0.09529609798277863,0.0024428281293447218,-0.00030518888,0.008326454,-0.0007327135,0.0012446394,112.34714673913044,-130.4947,2165.244,104.13707,840.79315,-19.261398,308.81473,34.153618,144.75557,5.413921,143.49629,-2.166884,89.74476,-0.72687984,111.504776,-2.8929856,99.846886,-5.4595346,67.61222,4.080212,83.18217,-4.4622407,58.873264,3.523582,67.99371,2.1470127,59.229164,0.18757649,60.859177,2.6818898,53.74901,-3.0753498,41.954098,-3.1991122,40.361423,1.6599616,42.86621,-0.6806539,47.651962,-4.3735867,61.305794,0.33438015,0.07424528,country,genres_original/country/country.00031.wav
country.00032,661500,0.33104122,0.09127647,0.06050447,0.0012177579,1823.4330215874613,549441.2689957807,2206.257974253683,213388.53482918465,4016.8007109556406,2243481.053080308,0.0676016320385062,0.002032092762720806,8.389162e-09,0.003704485,2.614668e-05,0.00045276515,99.38401442307692,-237.99352,4659.7188,97.70346,982.89154,6.526742,357.18024,45.977615,215.86028,2.1547685,208.45709,16.221973,76.1007,8.825113,92.91699,7.767009,86.996124,-0.59379184,89.79097,4.4802604,70.72469,0.14091596,56.19148,3.021077,47.612053,-1.6638006,94.64871,-5.4229407,152.31898,-2.8296824,115.18768,-3.0536504,67.09259,-0.4980622,84.48667,-0.11182396,53.742466,-3.8595042,53.008198,-2.6508048,54.00677,0.2441593,0.08091489,country,genres_original/country/country.00032.wav
country.00033,661500,0.31676006,0.09002314,0.10454683,0.002306957,2456.555660328369,456823.10652261245,2387.529908663703,153430.82862039295,4914.728614641786,1599201.4309564389,0.12361565462945047,0.003210561911143556,1.6491283e-06,0.0072618695,-1.1983123e-05,0.0028400416,92.28515625,-133.3365,4159.581,78.990364,743.6337,-5.6506476,474.78058,35.522865,373.42593,-7.5477085,163.94884,7.9280396,131.05647,2.7298074,119.61041,0.39645386,109.30616,-1.13313,88.73561,-1.1071386,72.982185,-7.8454437,88.753105,-1.1711785,71.844475,-4.814018,63.88543,-3.1399326,63.13454,-5.0448146,85.12793,-1.0937082,91.23599,-0.96363306,70.902565,-2.4559503,88.19891,1.1548452,98.97818,-1.8392487,79.34508,0.45141187,0.06994446,country,genres_original/country/country.00033.wav
country.00034,661500,0.3592578,0.091188475,0.07824791,0.0015914645,2614.1281512828127,792104.6352245172,2655.9181746441463,277275.2782492203,5435.150467722039,4005751.272893693,0.11928688261900154,0.003373228927832521,2.9735995e-07,0.002592993,-7.6101473e-06,0.0029598193,135.99917763157896,-153.86736,2853.1257,83.68425,839.0577,-8.418767,628.69806,13.969093,167.75964,13.55185,148.0116,3.773254,212.55664,3.0063746,107.31808,6.347874,76.571495,2.0667963,88.32965,2.0754557,86.847984,3.1952746,96.7436,-0.4753238,75.11107,-3.0259306,79.90679,-4.5377707,80.65199,-5.0488076,66.27648,-4.9258924,69.9204,-6.1356635,54.585598,-1.6660153,63.514374,0.46549764,74.216896,-1.551539,112.79686,0.5580194,0.049104463,country,genres_original/country/country.00034.wav
country.00035,661500,0.3759381,0.08157349,0.0999719,0.0011466985,2322.0772479079756,543727.9187330698,2545.6257559133423,155922.04144466083,4581.230631258465,2652808.4572161604,0.10437125096749227,0.002557977571397753,1.6381696e-06,0.005086783,8.8014946e-05,0.0030216717,99.38401442307692,-120.383224,1672.2651,95.348915,716.97876,-6.0082717,317.5601,25.16893,298.43323,20.961815,226.0296,-7.1399155,187.81598,8.552629,80.71503,2.4400122,97.76508,-14.6636305,89.48028,9.296396,140.6297,-2.3618505,88.07349,-3.1564727,69.29336,0.6094835,51.319344,-4.4258304,66.221375,-7.452153,58.285954,-0.44424576,51.789692,-3.587983,51.100258,-5.0256357,47.00638,-2.523358,35.88456,-4.7514105,33.28738,0.5280219,0.051279098,country,genres_original/country/country.00035.wav
country.00036,661500,0.34464782,0.08631593,0.022713259,0.00025340388,1827.093958381686,574080.392532301,2050.585534980529,136403.44860366956,3647.25294556042,2284232.879126273,0.0848248839009288,0.0037373909068924125,1.8476412e-06,0.00050579716,4.3710188e-05,0.00013030866,112.34714673913044,-339.7991,6936.893,97.781006,1132.6304,-9.695911,688.659,50.986897,294.6834,7.8249445,304.88507,11.747369,291.03156,0.6847604,133.02095,2.493835,101.549545,-4.7754116,84.72074,0.19351886,77.19523,-5.9746647,74.42374,-2.8948967,82.755714,-6.157009,54.982307,-1.8445805,58.92716,-5.355182,69.66441,-8.306348,64.58338,-10.728059,55.844692,-7.740845,60.420322,-3.443732,70.39399,-6.962086,109.80917,0.30533656,0.088291556,country,genres_original/country/country.00036.wav
country.00037,661500,0.37397298,0.08423618,0.07204185,0.0008107793,2069.180155621707,679020.4232933156,2437.8452686900728,229475.50149309423,4234.307729053792,3544256.18493922,0.08500288735971362,0.0025842052243483494,9.699811e-06,0.0035552126,8.219742e-05,0.0010444267,99.38401442307692,-173.4441,2591.2495,105.05278,1032.2523,1.155317,449.32126,24.114841,212.93741,22.12515,269.62494,2.5424929,197.09355,-1.5812403,96.6634,0.17491448,68.56521,-5.3230443,94.53098,3.8141825,74.27462,-4.5238996,75.89029,-4.5872827,61.534565,-1.5664961,47.537502,-2.2571902,47.058994,-3.857909,38.711304,-6.458283,48.667145,-7.4685717,49.717983,-5.533387,43.25705,-2.1898673,54.296772,-2.4518628,39.21524,0.35820612,0.07677745,country,genres_original/country/country.00037.wav
country.00038,661500,0.36715516,0.08580155,0.09092475,0.0009266988,2860.3399496357706,520098.00743537745,2919.8629475089024,147381.9240640797,6247.037225020559,2145114.5277017476,0.12115799753289473,0.002023509344371654,-0.00010039476,0.0046291538,-0.0007428381,0.002137683,151.99908088235293,-118.02856,1851.8148,74.16701,576.7639,8.2881365,303.91913,15.462522,208.28716,6.1549687,96.044044,8.443999,108.864784,4.118831,91.0533,5.738997,77.60214,-1.9503189,79.31417,3.163911,84.02902,5.040857,65.085335,-1.1298937,56.96939,2.4367034,55.702507,-1.4256319,70.55081,-4.7408276,49.550495,-6.3695383,72.48365,-5.7475576,53.60217,-6.266189,49.08716,-4.5168686,42.115803,-1.009379,64.17125,0.48781258,0.055342093,country,genres_original/country/country.00038.wav
country.00039,661500,0.43781942,0.07515597,0.0963117,0.00076199067,3760.4244872923673,586785.6344236152,3053.0667721793766,127656.55368228197,7442.646662000532,1730144.6940263226,0.21237475510352166,0.0038977995884652843,1.5933425e-07,0.003962849,5.8954374e-06,0.0027266617,123.046875,-89.73638,1967.6858,36.286205,456.73355,11.469535,323.90982,37.495586,204.48222,9.199137,197.64728,3.7405186,66.04933,2.8403578,113.7411,6.81154,86.30715,1.4674553,59.880672,0.09733825,57.31965,1.0258603,55.23452,1.1755474,50.44078,-3.5642974,53.60526,-2.0911777,52.462185,1.7115148,47.42631,-1.3672682,45.771828,-4.3769636,42.14075,-2.6016088,64.652695,-3.5284464,59.700027,-4.2272496,69.68347,0.6013679,0.04314067,country,genres_original/country/country.00039.wav
country.00040,661500,0.3733921,0.086077005,0.10899377,0.0015167462,2449.9415972837987,298962.9663654068,2560.4616825468997,123073.15234073465,5043.0028389851,1606753.4227494404,0.10633306828076626,0.0012843787350485174,-2.648542e-06,0.0058629788,-7.5798016e-05,0.004049456,143.5546875,-102.8967,3305.2686,85.32916,421.71603,-4.324985,347.86688,30.583778,206.87914,3.010156,209.54579,-1.9592187,132.21475,4.4452953,106.740395,3.4205205,65.832214,-4.253563,80.95583,-1.7713997,64.23152,-3.970628,59.90469,-1.3591872,57.00594,-3.7630885,59.04795,-5.1772523,58.20454,-2.8950467,43.155155,-0.26965043,39.329372,-7.421149,41.551624,-4.0963774,39.1186,-3.450185,40.99019,-10.1142845,89.536575,0.5462065,0.053883407,country,genres_original/country/country.00040.wav
country.00041,661500,0.39776525,0.082318984,0.11318445,0.0005838062,2634.0466588107224,821202.0864897581,2898.654345079428,233707.0676696366,5807.6232154302925,4560449.027774428,0.09585618529895511,0.0028715491748198697,6.6935695e-06,0.0076844986,0.00017566193,0.0022901418,129.19921875,-111.69471,2633.422,82.26009,806.7477,13.068496,390.6962,31.930077,173.73247,23.68303,141.20918,-0.53237927,135.59717,12.029794,82.78135,3.6602066,93.40511,-5.7385216,154.78954,3.3330355,57.779495,1.4207492,58.79824,0.7725829,49.32803,0.5596443,52.277363,-1.1348552,32.06949,-1.7467116,30.281603,0.55844426,43.03618,-2.3236961,41.71283,-4.612612,41.23734,-0.620067,29.198923,-4.944747,29.794882,0.34937942,0.06390736,country,genres_original/country/country.00041.wav
country.00042,661500,0.39160368,0.08535231,0.117697,0.00049583404,2386.8223453587584,344424.0399917726,2715.9968533779856,118766.18638909276,5389.550743457334,1639754.3255887888,0.08702592879256967,0.0012749935794095348,4.104077e-06,0.007825678,-2.000599e-05,0.0025186557,103.359375,-101.288086,1537.371,84.139015,350.0362,7.751808,210.2218,30.383913,144.07936,13.85436,114.198326,11.632601,83.235756,-0.11175939,54.250168,-4.9390707,78.799805,-2.3706596,54.0869,-1.9748868,56.318546,-8.18772,51.178852,2.8250737,60.191605,0.5467093,61.028347,-6.795643,42.518867,-4.3111024,40.515896,-4.577833,30.961212,-9.847294,31.434362,-5.6903605,37.418404,-10.405995,28.806873,-7.5132923,37.01308,0.4872437,0.05588074,country,genres_original/country/country.00042.wav
